-0.00015932954556774367,0.00041407837977898367,0.001464361691986038
-0.00017929846944753094,0.0003849748980392953,0.0010628941052700377
-0.00018377575906924917,0.0004133235844427063,0.0010651214282781521
-0.0001714629324851559,0.00046715210893304117,0.0009852158288060245
-0.00017531924822833403,0.00046470833324277445,0.0009124561401647889
-0.00014678463048767312,0.0005058501233205794,0.0010181040217683139
-0.00012543305638246252,0.00046740205292642746,0.0010025097932275459
-0.00014298639143817143,0.0004496125034844366,0.001135546463174842
-0.00013245212903711956,0.000500763131151996,0.0008642533533499891
-0.0001209563997690567,0.00046130624063899916,0.0008597830273682555
-0.0001662393624428661,0.0003423525389425869,0.001168345710790842
-0.00013260774721857174,0.0004665328972996932,0.0009721265940285788
-0.0001400938635924832,0.0004770262703916933,0.000832279329936874
-0.00016744068125262873,0.00045041778018313543,0.0011591117155708114
0.000893467804417014,0.0018581469383176972,0.0013533158637071036
0.0034270337782800198,-0.013599287751785467,-0.00031623993252954556
-0.0025073911529034376,0.008378562386868078,0.003144488701255954
0.0072425082325935355,0.03587213010363703,0.004434442664824866
-0.000200132752070205,0.062200096347938195,0.0127954640685742
0.028605759143829342,0.09021845330476674,0.007406967372370043
0.005193624179810284,0.09592721262762778,0.013791003810480302
0.00971377082169056,0.08936073021296137,0.0077993748483471525
0.024496080353856083,0.09622253168104318,0.011268046581257891
0.006685091648250817,0.08490940970985755,0.009187872549467064
0.034192390739917755,0.057918506527567686,0.012214480445536545
0.05799723044037819,0.030427145844362465,0.01125137579142322
0.09259051084518433,-0.02154151999199147,0.0010567628668276324
0.15045087039470673,-0.07181302601889407,0.0012698700769561183
0.18822751939296722,-0.11219323841994151,-0.0030628807305119105
0.21777236461639404,-0.15639118073554592,-0.017002105847100452
0.26257020235061646,-0.1675268750250645,-0.023969888481640444
0.30978554487228394,-0.18165950196051714,-0.019746271548327293
0.33560317754745483,-0.2224196073217287,-0.025471779084828856
0.3535504639148712,-0.2805793126782123,-0.022235531389322258
0.3787391781806946,-0.32919720254768814,-0.030349211520331546
0.4027799963951111,-0.38708430202794814,-0.04753222704191655
0.39568692445755005,-0.48891806785312647,-0.07316511893487584
0.3997347950935364,-0.556087628224475,-0.08535333142156341
0.4248257875442505,-0.6298517915652798,-0.11689329537133958
0.43963536620140076,-0.6695479770718904,-0.12445962354976677
0.43577858805656433,-0.6783378233450342,-0.12632054842842724
0.37417545914649963,-0.6898133991268207,-0.13064638960195926
0.3829588294029236,-0.6834901857924494,-0.1278018135825172
0.4144671857357025,-0.7129807408165517,-0.13478250543835016
0.4221307337284088,-0.7472656851698047,-0.13955166302724367
0.45327436923980713,-0.8053092408672418,-0.14521207169423467
0.48609763383865356,-0.8455375232194189,-0.14895235952568314
0.5330143570899963,-0.8870637840622422,-0.1570980068653594
0.5565835237503052,-0.9406057841540821,-0.17254117269185476
0.5836741924285889,-0.9764964183992773,-0.17792038669522514
0.596646785736084,-1.0208810974519267,-0.1867888132944034
0.6169001460075378,-1.061093615342343,-0.18995608148520507
0.6342139840126038,-1.1068431315531149,-0.20253385889635658
0.6471792459487915,-1.166245629807849,-0.21616604859365376
0.6662917733192444,-1.2063725688504567,-0.21636240759596723
0.752985954284668,-1.3018261659377333,-0.25949547144713525
0.7719313502311707,-1.3445383112678422,-0.2594970036335515
0.7622649073600769,-1.3607383559297208,-0.24911601636589947
