4.593685298459594e-05,-0.00025423708163611197,0.000817372860754444
1.8962820831802575e-05,-0.00016781897015518744,0.0007997576401452226
4.3928022932959666e-05,-0.00019387887653195973,0.0004276206047639459
4.047899710712949e-05,-0.0001550792956706723,0.00040856217850367745
1.6969424905255383e-05,-9.743627882472204e-05,0.0004277241927637524
2.7974205295322402e-05,-0.00016162838843820774,0.0004770518353071575
3.0292434530565485e-05,-0.00023654445318124531,0.00023810859952622758
0.001160324201919138,-0.0135440249956656,0.0036143528516280003
0.011950552463531494,-0.09586865726990687,-0.008703675300809533
-0.01639510132372379,-0.16703817330631374,-0.021555643870222043
-0.020968994125723835,-0.23007661213226344,-0.028647734581770484
-0.03616893664002418,-0.3017264728964961,-0.04180793224967687
-0.08141589164733885,-0.3751926294171008,-0.06355088076485309
-0.1061960533261299,-0.44987785465383884,-0.078618515094208
-0.12926164269447327,-0.4916573773153957,-0.07943046228483966
-0.17202967405319214,-0.5746014071796239,-0.11018964900732756
-0.20688325166702268,-0.6318851338807728,-0.1185260806971956
-0.21916015446186063,-0.6780063076669031,-0.12083665551212054
-0.23527620732784268,-0.7311315652836629,-0.13642049162011158
-0.26940226554870605,-0.8078997092460103,-0.16282386742090796
-0.26437726616859436,-0.8582565636617997,-0.1618549972573803
-0.263908326625824,-0.8872847673085293,-0.18061875055381493
-0.28350481390953064,-0.9353186904442635,-0.1992701573356447
-0.26183879375457764,-0.9902047104740749,-0.2053442690390604
-0.2486397475004196,-1.0216129209185687,-0.20848588674280957
-0.2503041625022888,-1.0479710990131474,-0.22386113645837355
-0.2724217474460602,-1.145951324998844,-0.23600968705646397
-0.25989764928817743,-1.2030437370756943,-0.24092862046518132
-0.2807024419307708,-1.2594354177405611,-0.258766384488027
-0.24568912386894223,-1.3146800102454212,-0.2693380232206965
-0.25662857294082636,-1.3666319021665536,-0.28467262055918546
-0.25558602809906,-1.4290666806660046,-0.30911731521691166
-0.2676418721675872,-1.4915086790009229,-0.31803901086190856
-0.24277663230895993,-1.5659514624486226,-0.3181277066352016
-0.2433504611253738,-1.5323257597145472,-0.3173170007512959
-0.23105327785015103,-1.4854807824311491,-0.30530060419829447
-0.21448223292827603,-1.4621169259026885,-0.29893016840187087
-0.2040118873119354,-1.4197398812407191,-0.28817695150060246
-0.15153779089450833,-1.3917032670343314,-0.2733796384528956
-0.15269385278224942,-1.369824072712333,-0.27315279633656275
-0.1574960500001907,-1.3663158317402073,-0.27546599722536974
-0.1700090169906616,-1.3345680084427098,-0.2630589414060537
-0.13594140112400052,-1.3298753893397812,-0.2669669878801597
-0.14208920300006864,-1.3384878778488134,-0.266783051252835
-0.16426965594291684,-1.3565687084440836,-0.2718614899568076
-0.275333821773529,-1.3791349470818024,-0.26056565019746825
-0.34614169597625727,-1.390688516641039,-0.2626893856034719
-0.4019984304904937,-1.407542836262462,-0.2726919648420542
-0.39129519462585444,-1.4001753054920614,-0.2628631764305521
-0.39707604050636286,-1.3950659703300827,-0.26447864045646596
-0.40550905466079706,-1.391576897784212,-0.2591299179401814
-0.40124684572219843,-1.3987117924494628,-0.2621211380474125
-0.39569625258445734,-1.405544301898756,-0.2659020429311395
-0.39305907487869257,-1.4070294788936348,-0.2669243526923841
-0.3890010714530944,-1.4071352829449135,-0.2677626256711097
-0.38699504733085627,-1.4087936543739281,-0.26654007850524486
-0.38872656226158137,-1.4123549564390543,-0.27013837326560447
-0.38535121083259577,-1.4108640905656447,-0.2693390049725321
-0.3884765207767486,-1.4131661373364495,-0.27096389150602346
-0.38820081949234003,-1.4116246884706003,-0.27164677519065233
-0.3854639828205108,-1.410296006760176,-0.2715030875808747
-0.38707116246223444,-1.4108811266660233,-0.27202965700593174
-0.39286565780639643,-1.41340452725829,-0.2738508829383541
-0.3902230560779571,-1.4116827243612278,-0.2761638347469948
-0.3871862590312957,-1.4126715544583262,-0.27651338186565294
-0.39003014564514155,-1.4141249911571314,-0.27664064263444715
-0.37652075290679926,-1.4115679522906432,-0.27535108124112034
-0.3772470653057098,-1.4101403109215476,-0.2738590938496157
-0.38846597075462336,-1.4117630418045464,-0.2751946034327078
-0.3829412162303924,-1.4108255926756663,-0.27320250981226823
-0.38574972748756403,-1.4128509842126085,-0.2728095016019444
-0.3930275440216064,-1.4149022873983055,-0.2743611318900716
-0.3960300683975219,-1.4133262845786276,-0.27572720881390317
-0.3867951035499572,-1.4098837983774903,-0.2764988484060962
-0.39179217815399164,-1.4138229439374128,-0.2760372543349012
-0.3875660598278045,-1.4122959960494907,-0.2756877842009258
-0.3907694220542907,-1.4092991091102325,-0.2742938400281051
-0.39762276411056513,-1.4105766989216288,-0.274556678521195
-0.3931120932102203,-1.409520530438824,-0.27519518298729295
-0.39645791053771967,-1.4088613955718976,-0.27586781943110605
-0.39293608069419855,-1.4098414816391032,-0.2751340392198077
-0.3897705972194671,-1.4099034150541883,-0.27581752993454434
-0.38584586977958674,-1.41097186468608,-0.27394067618115814
-0.3860529959201812,-1.4100495405828573,-0.27432169345980717
-0.39040046930313105,-1.4096117436122244,-0.2736182374125939
